Tanggal,prices,day_count,month,season,weekday,is_holiday,rolling_mean_7,rolling_mean_30,lag_1,lag_7,lag_30,daily_delta,cpi,Inflasi_total,usd_idr,Temperature,Curah Hujan,Kelembapan,day_in_month,nilai_diff,percentage
2021-03-25,37500.0,449,3,Wet,3,False,,,38500.0,37000.0,36750.0,-1000.0,117.8384,0.084849051,14460.0,26.42,14.59,85.42,25,-Rp1000,-2.6
2021-03-26,36500.0,450,3,Wet,4,False,,,37500.0,39500.0,37250.0,-1000.0,117.8384,0.084849051,14456.40039,26.63,9.89,83.49,26,-Rp1000,-2.67
2021-03-27,36500.0,451,3,Wet,5,False,,,36500.0,,37250.0,0.0,117.8384,0.084849051,14456.40039,26.94,5.17,78.27,27,-Rp1000,-2.67
2021-03-28,36500.0,452,3,Wet,6,False,37571.42857142857,,36500.0,,37000.0,0.0,117.8384,0.084849051,14456.40039,26.29,10.46,85.46,28,-Rp1000,-2.67
2021-03-29,36250.0,453,3,Wet,0,False,37107.142857142855,,36500.0,39500.0,37000.0,-250.0,117.8384,0.084849051,14411.0,26.62,7.69,84.06,29,-Rp250,-0.68
2021-03-30,36500.0,454,3,Wet,1,False,36892.857142857145,,36250.0,38000.0,37000.0,250.0,117.8384,0.084849051,14511.7002,26.66,9.95,84.84,30,Rp250,0.69
2021-03-31,36500.0,455,3,Wet,2,False,36607.142857142855,,36500.0,38500.0,36750.0,0.0,117.8384,0.084849051,14605.0,26.81,2.32,85.27,31,Rp0,0.0
2021-04-01,35500.0,456,4,Dry,3,False,36321.42857142857,,36500.0,37500.0,36500.0,-1000.0,117.9939,0.13196038,14606.0,27.36,0.95,81.38,1,-Rp1000,-2.74
2021-04-05,35500.0,460,4,Dry,0,True,,,,36250.0,36500.0,,117.9939,0.13196038,14518.0,27.41,2.82,81.56,5,,0.0
2021-04-06,35500.0,461,4,Dry,1,False,,,35500.0,36500.0,36500.0,0.0,117.9939,0.13196038,14529.2002,27.06,3.13,83.17,6,Rp0,0.0
2021-04-07,35000.0,462,4,Dry,2,False,,,35500.0,36500.0,38000.0,-500.0,117.9939,0.13196038,14460.2998,27.36,1.56,82.61,7,-Rp500,-1.41
2021-04-08,35000.0,463,4,Dry,3,False,,,35000.0,35500.0,38500.0,0.0,117.9939,0.13196038,14641.0,27.31,7.24,79.12,8,Rp0,0.0
2021-04-09,36000.0,464,4,Dry,4,False,,,35000.0,,38500.0,1000.0,117.9939,0.13196038,14660.7002,27.28,17.13,80.03,9,Rp1000,2.86
2021-04-10,36000.0,465,4,Dry,5,False,,,36000.0,,,0.0,117.9939,0.13196038,14660.7002,26.61,21.42,82.51,10,Rp1000,2.86
2021-04-11,36000.0,466,4,Dry,6,False,35571.42857142857,,36000.0,,38000.0,0.0,117.9939,0.13196038,14660.7002,26.7,3.87,80.87,11,Rp1000,2.86
2021-04-12,37000.0,467,4,Dry,0,False,35785.71428571428,,36000.0,35500.0,38000.0,1000.0,117.9939,0.13196038,14558.0,26.61,9.97,84.84,12,Rp1000,2.78
2021-04-13,37000.0,468,4,Dry,1,False,36000.0,,37000.0,35500.0,38000.0,0.0,117.9939,0.13196038,14611.90039,26.69,8.4,81.58,13,Rp0,0.0
2021-04-14,37000.0,469,4,Dry,2,False,36285.71428571428,,37000.0,35000.0,39000.0,0.0,117.9939,0.13196038,14621.09961,27.38,6.89,80.32,14,Rp0,0.0
2021-04-15,37000.0,470,4,Dry,3,False,36571.42857142857,,37000.0,35000.0,39000.0,0.0,117.9939,0.13196038,14673.7998,27.19,8.9,81.99,15,Rp0,0.0
2021-04-16,37000.0,471,4,Dry,4,False,36714.28571428572,,37000.0,36000.0,37000.0,0.0,117.9939,0.13196038,14616.0,27.09,16.93,81.72,16,Rp0,0.0
2021-04-19,36000.0,474,4,Dry,0,False,,,,37000.0,,,117.9939,0.13196038,14558.0,27.42,4.86,77.64,19,,0.0
2021-04-20,35750.0,475,4,Dry,1,False,,,36000.0,37000.0,,-250.0,117.9939,0.13196038,14570.0,27.98,0.77,75.64,20,-Rp250,-0.69
2021-04-21,35750.0,476,4,Dry,2,False,,,35750.0,37000.0,39500.0,0.0,117.9939,0.13196038,14543.2002,27.97,1.78,77.9,21,Rp0,0.0
2021-04-22,35750.0,477,4,Dry,3,False,,,35750.0,37000.0,38000.0,0.0,117.9939,0.13196038,14564.2002,27.88,1.22,78.02,22,Rp0,0.0
2021-04-23,35000.0,478,4,Dry,4,False,,,35750.0,37000.0,38500.0,-750.0,117.9939,0.13196038,14606.59961,27.66,2.73,79.7,23,-Rp750,-2.1
2021-04-26,34250.0,481,4,Dry,0,False,,,,36000.0,36500.0,,117.9939,0.13196038,14518.0,27.34,2.02,79.71,26,-Rp750,-2.14
2021-04-27,34250.0,482,4,Dry,1,False,,,34250.0,35750.0,36500.0,0.0,117.9939,0.13196038,14459.59961,27.43,4.71,80.11,27,Rp0,0.0
2021-04-28,33500.0,483,4,Dry,2,False,,,34250.0,35750.0,36250.0,-750.0,117.9939,0.13196038,14516.40039,26.95,2.21,81.83,28,-Rp750,-2.19
2021-04-29,33500.0,484,4,Dry,3,False,,,33500.0,35750.0,36500.0,0.0,117.9939,0.13196038,14519.0,27.01,13.74,81.18,29,Rp0,0.0
2021-04-30,34000.0,485,4,Dry,4,False,,,33500.0,35000.0,36500.0,500.0,117.9939,0.13196038,14439.7002,27.31,4.97,81.32,30,Rp500,1.49
2021-05-01,34000.0,486,5,Dry,5,True,,,34000.0,,35500.0,0.0,118.3713,0.319847043,14439.7002,27.06,5.49,80.78,1,Rp500,1.49
2021-05-02,34000.0,487,5,Dry,6,False,33928.57142857143,,34000.0,,,0.0,118.3713,0.319847043,14439.7002,27.03,2.76,74.75,2,Rp500,1.49
2021-05-03,33750.0,488,5,Dry,0,False,33857.142857142855,,34000.0,34250.0,,-250.0,118.3713,0.319847043,14438.0,27.24,4.9,79.3,3,-Rp250,-0.74
2021-05-04,32000.0,489,5,Dry,1,False,33535.71428571428,,33750.0,34250.0,,-1750.0,118.3713,0.319847043,14399.09961,27.31,2.79,81.05,4,-Rp1750,-5.19
2021-05-05,32500.0,490,5,Dry,2,False,33392.857142857145,,32000.0,33500.0,35500.0,500.0,118.3713,0.319847043,14482.5,27.12,3.31,85.57,5,Rp500,1.56
2021-05-06,32500.0,491,5,Dry,3,False,33250.0,,32500.0,33500.0,35500.0,0.0,118.3713,0.319847043,14399.5,27.2,12.57,82.91,6,Rp0,0.0
2021-05-07,32500.0,492,5,Dry,4,False,33035.71428571428,,32500.0,34000.0,35000.0,0.0,118.3713,0.319847043,14283.7998,27.04,11.22,83.86,7,Rp0,0.0
2021-05-08,32500.0,493,5,Dry,5,False,32821.42857142857,,32500.0,34000.0,35000.0,0.0,118.3713,0.319847043,14283.7998,26.71,28.54,84.0,8,Rp0,0.0
2021-05-09,32500.0,494,5,Dry,6,False,32607.14285714286,,32500.0,34000.0,36000.0,0.0,118.3713,0.319847043,14283.7998,27.09,4.53,79.03,9,Rp0,0.0
2021-05-10,32500.0,495,5,Dry,0,False,32428.571428571428,,32500.0,33750.0,36000.0,0.0,118.3713,0.319847043,14278.0,27.48,0.96,79.05,10,Rp0,0.0
2021-05-11,32000.0,496,5,Dry,1,False,32428.571428571428,,32500.0,32000.0,36000.0,-500.0,118.3713,0.319847043,14189.59961,27.21,3.04,84.22,11,-Rp500,-1.54
2021-05-17,33750.0,502,5,Dry,0,False,,,,32500.0,,,118.3713,0.319847043,14191.0,26.92,58.66,86.65,17,,0.0
2021-05-18,35250.0,503,5,Dry,1,False,,,33750.0,32000.0,,1500.0,118.3713,0.319847043,14344.5,26.33,15.9,87.89,18,Rp1500,4.44
2021-05-19,35500.0,504,5,Dry,2,False,,,35250.0,,36000.0,250.0,118.3713,0.319847043,14362.2998,26.44,4.61,82.8,19,Rp250,0.71
2021-05-20,36500.0,505,5,Dry,3,False,,,35500.0,,35750.0,1000.0,118.3713,0.319847043,14389.7002,26.79,12.36,83.1,20,Rp1000,2.82
2021-05-21,36500.0,506,5,Dry,4,False,,,36500.0,,35750.0,0.0,118.3713,0.319847043,14397.2998,26.42,19.94,82.84,21,Rp0,0.0
2021-05-22,36500.0,507,5,Dry,5,False,,,36500.0,,35750.0,0.0,118.3713,0.319847043,14397.2998,26.89,4.68,79.08,22,Rp0,0.0
2021-05-24,38000.0,509,5,Dry,0,False,,,,33750.0,,,118.3713,0.319847043,14348.0,27.57,4.6,79.52,24,Rp1500,4.11
2021-05-25,38000.0,510,5,Dry,1,False,,,38000.0,35250.0,,0.0,118.3713,0.319847043,14365.0,27.68,4.66,80.67,25,Rp0,0.0
2021-05-27,39000.0,512,5,Dry,3,False,,,,36500.0,34250.0,,118.3713,0.319847043,14310.0,27.62,2.06,81.03,27,,0.0
2021-05-28,37500.0,513,5,Dry,4,False,,,39000.0,36500.0,33500.0,-1500.0,118.3713,0.319847043,14318.0,27.72,4.39,82.52,28,-Rp1500,-3.85
2021-05-29,37500.0,514,5,Dry,5,False,,,37500.0,36500.0,33500.0,0.0,118.3713,0.319847043,14318.0,27.89,1.46,81.37,29,-Rp1500,-3.85
2021-05-30,37500.0,515,5,Dry,6,False,,,37500.0,,34000.0,0.0,118.3713,0.319847043,14318.0,27.61,5.44,82.91,30,-Rp1500,-3.85
2021-05-31,35750.0,516,5,Dry,0,False,,,37500.0,38000.0,34000.0,-1750.0,118.3713,0.319847043,14278.0,27.29,2.63,83.76,31,-Rp1750,-4.67
2021-06-02,35000.0,518,6,Dry,2,False,,,,,33750.0,,118.1826,-0.159413642,14251.5,27.57,0.69,81.21,2,,0.0
2021-06-03,35000.0,519,6,Dry,3,False,,,35000.0,39000.0,32000.0,0.0,118.1826,-0.159413642,14290.7002,27.52,0.97,81.8,3,Rp0,0.0
2021-06-04,34500.0,520,6,Dry,4,False,,,35000.0,37500.0,32500.0,-500.0,118.1826,-0.159413642,14360.0,27.25,3.26,83.89,4,-Rp500,-1.43
2021-06-05,34500.0,521,6,Dry,5,False,,,34500.0,37500.0,32500.0,0.0,118.1826,-0.159413642,14360.0,27.04,1.66,85.21,5,-Rp500,-1.43
2021-06-06,34500.0,522,6,Dry,6,False,,,34500.0,37500.0,32500.0,0.0,118.1826,-0.159413642,14360.0,27.26,2.67,84.59,6,-Rp500,-1.43
2021-06-07,31250.0,523,6,Dry,0,False,,,34500.0,35750.0,32500.0,-3250.0,118.1826,-0.159413642,14288.0,27.23,11.61,78.79,7,-Rp3250,-9.42
2021-06-08,30750.0,524,6,Dry,1,False,33642.857142857145,,31250.0,,32500.0,-500.0,118.1826,-0.159413642,14246.5,27.55,1.53,78.1,8,-Rp500,-1.6
2021-06-09,31500.0,525,6,Dry,2,False,33142.857142857145,,30750.0,35000.0,32500.0,750.0,118.1826,-0.159413642,14281.0,27.6,1.91,78.5,9,Rp750,2.44
2021-06-10,31500.0,526,6,Dry,3,False,32642.85714285714,,31500.0,35000.0,32000.0,0.0,118.1826,-0.159413642,14300.0,27.49,1.18,77.87,10,Rp0,0.0
2021-06-11,31500.0,527,6,Dry,4,False,32214.285714285714,,31500.0,34500.0,,0.0,118.1826,-0.159413642,14248.5,27.58,2.02,80.37,11,Rp0,0.0
2021-06-12,31500.0,528,6,Dry,5,False,31785.714285714286,,31500.0,34500.0,,0.0,118.1826,-0.159413642,14248.5,27.07,6.2,81.91,12,Rp0,0.0
2021-06-13,31500.0,529,6,Dry,6,False,31357.14285714286,,31500.0,34500.0,,0.0,118.1826,-0.159413642,14248.5,25.93,10.81,84.56,13,Rp0,0.0
2021-06-14,31000.0,530,6,Dry,0,False,31321.428571428572,,31500.0,31250.0,,-500.0,118.1826,-0.159413642,14182.0,25.39,17.12,80.77,14,-Rp500,-1.59
2021-06-15,30000.0,531,6,Dry,1,False,31214.285714285714,,31000.0,30750.0,,-1000.0,118.1826,-0.159413642,14267.5,26.1,5.41,79.91,15,-Rp1000,-3.23
2021-06-16,30000.0,532,6,Dry,2,False,31000.0,,30000.0,31500.0,33750.0,0.0,118.1826,-0.159413642,14280.2998,26.54,2.34,81.54,16,Rp0,0.0
2021-06-17,30000.0,533,6,Dry,3,False,30785.714285714286,,30000.0,31500.0,35250.0,0.0,118.1826,-0.159413642,14466.5,26.83,2.39,80.48,17,Rp0,0.0
2021-06-18,31000.0,534,6,Dry,4,False,30714.285714285714,,30000.0,31500.0,35500.0,1000.0,118.1826,-0.159413642,14554.7002,26.3,2.8,84.59,18,Rp1000,3.33
2021-06-21,34250.0,537,6,Dry,0,False,,,,31000.0,36500.0,,118.1826,-0.159413642,14368.0,26.74,3.29,79.3,21,Rp3250,10.48
2021-06-22,34250.0,538,6,Dry,1,False,,,34250.0,30000.0,,0.0,118.1826,-0.159413642,14388.7998,27.48,4.23,73.43,22,Rp0,0.0
2021-06-23,34500.0,539,6,Dry,2,False,,,34250.0,30000.0,38000.0,250.0,118.1826,-0.159413642,14495.0,26.95,1.03,81.13,23,Rp250,0.73
2021-06-24,34500.0,540,6,Dry,3,False,,,34500.0,30000.0,38000.0,0.0,118.1826,-0.159413642,14413.2998,26.56,3.44,84.84,24,Rp0,0.0
2021-06-25,34000.0,541,6,Dry,4,False,,,34500.0,31000.0,,-500.0,118.1826,-0.159413642,14511.2002,26.77,1.81,82.92,25,-Rp500,-1.45
2021-06-26,34000.0,542,6,Dry,5,False,,,34000.0,,39000.0,0.0,118.1826,-0.159413642,14511.2002,26.72,3.45,82.39,26,-Rp500,-1.45
2021-06-27,34000.0,543,6,Dry,6,False,34214.28571428572,,34000.0,,37500.0,0.0,118.1826,-0.159413642,14511.2002,26.33,7.91,80.95,27,-Rp500,-1.45
2021-06-28,33750.0,544,6,Dry,0,False,34142.857142857145,,34000.0,34250.0,37500.0,-250.0,118.1826,-0.159413642,14418.0,26.64,2.87,79.74,28,-Rp250,-0.74
2021-06-29,33750.0,545,6,Dry,1,False,34071.42857142857,,33750.0,34250.0,37500.0,0.0,118.1826,-0.159413642,14525.0,26.61,8.79,80.98,29,Rp0,0.0
2021-06-30,34750.0,546,6,Dry,2,False,34107.142857142855,,33750.0,34500.0,35750.0,1000.0,118.1826,-0.159413642,14629.09961,26.82,8.22,78.85,30,Rp1000,2.96
2021-07-01,34000.0,547,7,Dry,3,False,34035.71428571428,,34750.0,34500.0,,-750.0,118.2714,0.075137964,14601.59961,26.78,4.39,77.93,1,-Rp750,-2.16
2021-07-02,34000.0,548,7,Dry,4,False,34035.71428571428,,34000.0,34000.0,35000.0,0.0,118.2714,0.075137964,14581.40039,26.76,8.25,80.69,2,Rp0,0.0
2021-07-03,34000.0,549,7,Dry,5,False,34035.71428571428,,34000.0,34000.0,35000.0,0.0,118.2714,0.075137964,14581.40039,26.37,12.16,86.46,3,Rp0,0.0
2021-07-04,34000.0,550,7,Dry,6,False,34035.71428571428,,34000.0,34000.0,34500.0,0.0,118.2714,0.075137964,14581.40039,26.03,18.29,84.77,4,Rp0,0.0
2021-07-05,34250.0,551,7,Dry,0,False,34107.142857142855,,34000.0,33750.0,34500.0,250.0,118.2714,0.075137964,14526.0,26.09,1.67,83.76,5,Rp250,0.74
2021-07-06,34250.0,552,7,Dry,1,False,34178.57142857143,,34250.0,33750.0,34500.0,0.0,118.2714,0.075137964,14495.0,26.42,5.62,78.55,6,Rp0,0.0
2021-07-07,34750.0,553,7,Dry,2,False,34178.57142857143,,34250.0,34750.0,31250.0,500.0,118.2714,0.075137964,14568.7002,26.14,2.91,81.02,7,Rp500,1.46
2021-07-08,34750.0,554,7,Dry,3,False,34285.71428571428,,34750.0,34000.0,30750.0,0.0,118.2714,0.075137964,14569.2002,27.11,3.82,78.99,8,Rp0,0.0
2021-07-09,35500.0,555,7,Dry,4,False,34500.0,,34750.0,34000.0,31500.0,750.0,118.2714,0.075137964,14618.7002,26.75,8.92,85.12,9,Rp750,2.16
2021-07-10,35500.0,556,7,Dry,5,False,34714.28571428572,,35500.0,34000.0,31500.0,0.0,118.2714,0.075137964,14618.7002,26.15,8.91,87.2,10,Rp750,2.16
2021-07-11,35500.0,557,7,Dry,6,False,34928.57142857143,,35500.0,34000.0,31500.0,0.0,118.2714,0.075137964,14618.7002,26.27,7.89,85.21,11,Rp750,2.16
2021-07-12,34650.0,558,7,Dry,0,False,34985.71428571428,,35500.0,34250.0,31500.0,-850.0,118.2714,0.075137964,14521.0,26.71,2.41,84.24,12,-Rp850,-2.39
2021-07-13,34650.0,559,7,Dry,1,False,35042.857142857145,,34650.0,34250.0,31500.0,0.0,118.2714,0.075137964,14558.5,26.83,4.99,83.38,13,Rp0,0.0
2021-07-14,34650.0,560,7,Dry,2,False,35028.57142857143,,34650.0,34750.0,31000.0,0.0,118.2714,0.075137964,14542.09961,26.97,3.35,82.23,14,Rp0,0.0
2021-07-15,35150.0,561,7,Dry,3,False,35085.71428571428,,34650.0,34750.0,30000.0,500.0,118.2714,0.075137964,14473.0,26.1,9.71,85.55,15,Rp500,1.44
2021-07-16,36150.0,562,7,Dry,4,False,35178.57142857143,,35150.0,35500.0,30000.0,1000.0,118.2714,0.075137964,14563.0,25.81,24.47,88.43,16,Rp1000,2.84
2021-07-19,39900.0,565,7,Dry,0,False,,,,34650.0,,,118.2714,0.075137964,14491.0,26.81,1.31,80.19,19,Rp3750,10.37
2021-07-21,38750.0,567,7,Dry,2,False,,,,34650.0,34250.0,,118.2714,0.075137964,14620.0,26.49,4.89,80.29,21,,0.0
2021-07-22,38150.0,568,7,Dry,3,False,,,38750.0,35150.0,34250.0,-600.0,118.2714,0.075137964,14536.0,26.31,7.26,84.71,22,-Rp600,-1.55
2021-07-23,38150.0,569,7,Dry,4,False,,,38150.0,36150.0,34500.0,0.0,118.2714,0.075137964,14548.7002,26.97,1.16,79.89,23,Rp0,0.0
2021-07-24,38150.0,570,7,Dry,5,False,,,38150.0,,34500.0,0.0,118.2714,0.075137964,14548.7002,26.5,0.59,81.6,24,Rp0,0.0
2021-07-26,37900.0,572,7,Dry,0,False,,,,39900.0,34000.0,,118.2714,0.075137964,14486.0,26.82,0.04,83.53,26,-Rp250,-0.66
2021-07-27,37900.0,573,7,Dry,1,False,,,37900.0,,34000.0,0.0,118.2714,0.075137964,14523.5,26.78,0.03,84.0,27,Rp0,0.0
2021-07-28,37650.0,574,7,Dry,2,False,,,37900.0,38750.0,33750.0,-250.0,118.2714,0.075137964,14554.0,26.82,0.04,84.51,28,-Rp250,-0.66
2021-07-29,38650.0,575,7,Dry,3,False,,,37650.0,38150.0,33750.0,1000.0,118.2714,0.075137964,14462.59961,27.22,1.74,83.3,29,Rp1000,2.66
2021-07-30,39150.0,576,7,Dry,4,False,,,38650.0,38150.0,34750.0,500.0,118.2714,0.075137964,14450.0,27.24,1.19,81.33,30,Rp500,1.29
2021-07-31,39150.0,577,7,Dry,5,False,,,39150.0,38150.0,34000.0,0.0,118.2714,0.075137964,14450.0,27.68,1.85,79.29,31,Rp500,1.29
2021-08-01,39150.0,578,8,Dry,6,False,38507.142857142855,,39150.0,,34000.0,0.0,118.3047,0.028155581,14450.0,27.58,0.84,76.66,1,Rp500,1.29
2021-08-02,40400.0,579,8,Dry,0,False,38864.28571428572,,39150.0,37900.0,34000.0,1250.0,118.3047,0.028155581,14456.0,27.49,0.54,81.76,2,Rp1250,3.19
2021-08-03,40400.0,580,8,Dry,1,False,39221.42857142857,,40400.0,37900.0,34000.0,0.0,118.3047,0.028155581,14397.40039,27.61,2.0,79.84,3,Rp0,0.0
2021-08-04,40400.0,581,8,Dry,2,False,39614.28571428572,,40400.0,37650.0,34250.0,0.0,118.3047,0.028155581,14349.5,27.45,2.79,81.83,4,Rp0,0.0
2021-08-05,39900.0,582,8,Dry,3,False,39792.857142857145,,40400.0,38650.0,34250.0,-500.0,118.3047,0.028155581,14338.59961,26.56,3.53,80.9,5,-Rp500,-1.24
2021-08-06,41250.0,583,8,Dry,4,False,40092.857142857145,,39900.0,39150.0,34750.0,1350.0,118.3047,0.028155581,14385.5,26.55,6.95,81.99,6,Rp1350,3.38
2021-08-07,41250.0,584,8,Dry,5,False,40392.857142857145,,41250.0,39150.0,34750.0,0.0,118.3047,0.028155581,14385.5,25.78,5.04,83.38,7,Rp1350,3.38
2021-08-08,41250.0,585,8,Dry,6,False,40692.857142857145,,41250.0,39150.0,35500.0,0.0,118.3047,0.028155581,14385.5,26.23,9.86,82.32,8,Rp1350,3.38
2021-08-09,40400.0,586,8,Dry,0,False,40692.857142857145,,41250.0,40400.0,35500.0,-850.0,118.3047,0.028155581,14346.0,26.93,3.94,80.98,9,-Rp850,-2.06
2021-08-10,40400.0,587,8,Dry,1,True,40692.857142857145,,40400.0,40400.0,35500.0,0.0,118.3047,0.028155581,14402.09961,26.35,0.9,85.49,10,Rp0,0.0
2021-08-12,39900.0,589,8,Dry,3,False,,,,39900.0,34650.0,,118.3047,0.028155581,14395.0,26.97,4.68,83.63,12,,0.0
2021-08-13,39400.0,590,8,Dry,4,False,,,39900.0,41250.0,34650.0,-500.0,118.3047,0.028155581,14341.0,26.86,2.79,83.49,13,-Rp500,-1.25
2021-08-14,39400.0,591,8,Dry,5,False,,,39400.0,41250.0,35150.0,0.0,118.3047,0.028155581,14341.0,27.05,3.06,78.61,14,-Rp500,-1.25
2021-08-16,38900.0,593,8,Dry,0,False,,,,40400.0,,,118.3047,0.028155581,14381.0,26.68,5.68,82.79,16,-Rp500,-1.27
2021-08-18,39150.0,595,8,Dry,2,False,,,,,39900.0,,118.3047,0.028155581,14425.09961,27.15,2.73,80.28,18,,0.0
2021-08-19,38650.0,596,8,Dry,3,False,,,39150.0,39900.0,,-500.0,118.3047,0.028155581,14454.2002,26.6,23.81,82.24,19,-Rp500,-1.28
2021-08-20,39150.0,597,8,Dry,4,False,,,38650.0,39400.0,38750.0,500.0,118.3047,0.028155581,14493.40039,26.26,3.58,76.75,20,Rp500,1.29
2021-08-21,39150.0,598,8,Dry,5,False,,,39150.0,39400.0,38150.0,0.0,118.3047,0.028155581,14493.40039,26.58,2.81,79.83,21,Rp500,1.29
2021-08-22,39150.0,599,8,Dry,6,False,,,39150.0,,38150.0,0.0,118.3047,0.028155581,14493.40039,26.81,1.97,79.75,22,Rp500,1.29
2021-08-23,38400.0,600,8,Dry,0,False,,,39150.0,38900.0,38150.0,-750.0,118.3047,0.028155581,14446.0,26.54,4.03,83.32,23,-Rp750,-1.92
2021-08-24,38150.0,601,8,Dry,1,False,38828.57142857143,,38400.0,,,-250.0,118.3047,0.028155581,14430.0,26.43,5.15,77.81,24,-Rp250,-0.65
2021-08-25,36650.0,602,8,Dry,2,False,38471.42857142857,,38150.0,39150.0,37900.0,-1500.0,118.3047,0.028155581,14448.7002,25.58,13.95,84.32,25,-Rp1500,-3.93
2021-08-26,36400.0,603,8,Dry,3,False,38150.0,,36650.0,38650.0,37900.0,-250.0,118.3047,0.028155581,14465.7002,26.64,10.69,77.44,26,-Rp250,-0.68
2021-08-27,37000.0,604,8,Dry,4,False,37842.857142857145,,36400.0,39150.0,37650.0,600.0,118.3047,0.028155581,14449.2998,26.7,7.24,80.47,27,Rp600,1.65
2021-08-28,37000.0,605,8,Dry,5,False,37535.71428571428,,37000.0,39150.0,38650.0,0.0,118.3047,0.028155581,14449.2998,26.48,5.86,82.93,28,Rp600,1.65
2021-08-29,37000.0,606,8,Dry,6,False,37228.57142857143,,37000.0,39150.0,39150.0,0.0,118.3047,0.028155581,14449.2998,26.49,3.42,83.37,29,Rp600,1.65
2021-08-30,35750.0,607,8,Dry,0,False,36850.0,,37000.0,38400.0,39150.0,-1250.0,118.3047,0.028155581,14411.0,26.86,4.8,80.41,30,-Rp1250,-3.38
2021-08-31,35750.0,608,8,Dry,1,False,36507.142857142855,,35750.0,38150.0,39150.0,0.0,118.3047,0.028155581,14362.0,27.01,3.34,80.62,31,Rp0,0.0
2021-09-01,35500.0,609,9,Dry,2,False,36342.857142857145,,35750.0,36650.0,40400.0,-250.0,118.2603,-0.037530208,14246.5,27.04,4.14,82.18,1,-Rp250,-0.7
2021-09-02,35500.0,610,9,Dry,3,False,36214.28571428572,,35500.0,36400.0,40400.0,0.0,118.2603,-0.037530208,14269.2002,26.79,3.54,81.31,2,Rp0,0.0
2021-09-03,35500.0,611,9,Dry,4,False,36000.0,,35500.0,37000.0,40400.0,0.0,118.2603,-0.037530208,14245.5,27.04,5.34,79.1,3,Rp0,0.0
2021-09-04,35500.0,612,9,Dry,5,False,35785.71428571428,,35500.0,37000.0,39900.0,0.0,118.2603,-0.037530208,14245.5,26.42,12.69,80.98,4,Rp0,0.0
2021-09-05,35500.0,613,9,Dry,6,False,35571.42857142857,,35500.0,37000.0,41250.0,0.0,118.2603,-0.037530208,14245.5,26.0,15.72,81.98,5,Rp0,0.0
2021-09-06,36250.0,614,9,Dry,0,False,35642.857142857145,,35500.0,35750.0,41250.0,750.0,118.2603,-0.037530208,14256.0,26.6,5.99,81.69,6,Rp750,2.11
2021-09-07,36000.0,615,9,Dry,1,False,35678.57142857143,,36250.0,35750.0,41250.0,-250.0,118.2603,-0.037530208,14231.40039,27.11,5.71,77.58,7,-Rp250,-0.69
2021-09-08,36000.0,616,9,Dry,2,False,35750.0,,36000.0,35500.0,40400.0,0.0,118.2603,-0.037530208,14279.2002,26.65,5.46,82.59,8,Rp0,0.0
2021-09-09,36000.0,617,9,Dry,3,False,35821.42857142857,,36000.0,35500.0,40400.0,0.0,118.2603,-0.037530208,14326.40039,25.88,31.53,86.21,9,Rp0,0.0
2021-09-10,35750.0,618,9,Dry,4,False,35857.142857142855,,36000.0,35500.0,,-250.0,118.2603,-0.037530208,14258.7998,26.13,3.38,83.67,10,-Rp250,-0.69
2021-09-11,35750.0,619,9,Dry,5,False,35892.857142857145,,35750.0,35500.0,39900.0,0.0,118.2603,-0.037530208,14258.7998,25.83,8.85,86.44,11,-Rp250,-0.69
2021-09-12,35750.0,620,9,Dry,6,False,35928.57142857143,,35750.0,35500.0,39400.0,0.0,118.2603,-0.037530208,14258.7998,25.75,10.65,83.88,12,-Rp250,-0.69
2021-09-13,34750.0,621,9,Dry,0,False,35714.28571428572,,35750.0,36250.0,39400.0,-1000.0,118.2603,-0.037530208,14196.0,26.48,11.53,79.74,13,-Rp1000,-2.8
2021-09-14,33900.0,622,9,Dry,1,False,35414.28571428572,,34750.0,36000.0,,-850.0,118.2603,-0.037530208,14291.59961,26.78,10.68,79.05,14,-Rp850,-2.45
2021-09-15,33900.0,623,9,Dry,2,False,35114.28571428572,,33900.0,36000.0,38900.0,0.0,118.2603,-0.037530208,14249.7002,26.39,8.28,81.84,15,Rp0,0.0
2021-09-16,34000.0,624,9,Dry,3,False,34828.57142857143,36430.0,33900.0,36000.0,,100.0,118.2603,-0.037530208,14264.5,26.11,11.79,83.87,16,Rp100,0.29
2021-09-17,33500.0,625,9,Dry,4,False,34507.142857142855,36241.666666666664,34000.0,35750.0,39150.0,-500.0,118.2603,-0.037530208,14283.90039,26.06,8.49,84.53,17,-Rp500,-1.47
2021-09-20,33650.0,628,9,Dry,0,False,,,,34750.0,39150.0,,118.2603,-0.037530208,14221.0,25.96,22.18,86.84,20,Rp150,0.45
2021-09-21,33650.0,629,9,Dry,1,False,,,33650.0,33900.0,39150.0,0.0,118.2603,-0.037530208,14320.5,25.35,13.93,88.01,21,Rp0,0.0
2021-09-22,33650.0,630,9,Dry,2,False,,,33650.0,33900.0,38400.0,0.0,118.2603,-0.037530208,14237.5,25.74,18.64,84.15,22,Rp0,0.0
2021-09-23,33650.0,631,9,Dry,3,False,,,33650.0,34000.0,38150.0,0.0,118.2603,-0.037530208,14279.2002,26.13,5.09,82.38,23,Rp0,0.0
2021-09-24,33650.0,632,9,Dry,4,False,,,33650.0,33500.0,36650.0,0.0,118.2603,-0.037530208,14286.5,26.86,6.83,78.18,24,Rp0,0.0
